key,ref_events,ref_events_raw,pred_events,onset_matches,drum_matches,onset_precision,onset_recall,onset_f1,drum_precision,drum_recall,drum_f1,class_accuracy_on_matched_onsets,onset_mae_ms,missed,extra,wav,labels,kick->kick,kick->snare,kick->hihat,snare->kick,snare->snare,snare->hihat,hihat->kick,hihat->snare,hihat->hihat
WaveDrum02_50#SD,11,11,11,11,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.533498247783786,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_50#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_50#SD.svl,0,0,0,0,11,0,0,0,0
WaveDrum02_51#HH,55,55,53,52,52,0.9811320754716981,0.9454545454545454,0.9629629629629629,0.9811320754716981,0.9454545454545454,0.9629629629629629,1.0,12.291557648700362,3,1,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_51#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_51#HH.svl,0,0,0,0,0,0,0,0,52
WaveDrum02_51#KD,31,31,31,31,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.78428790871185,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_51#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_51#KD.svl,31,0,0,0,0,0,0,0,0
WaveDrum02_51#SD,11,11,11,11,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.68604411461536,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_51#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_51#SD.svl,0,0,0,0,11,0,0,0,0
WaveDrum02_52#HH,36,36,36,36,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.611363063744022,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_52#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_52#HH.svl,0,0,0,0,0,0,0,0,36
WaveDrum02_52#KD,31,31,31,31,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.700168239338815,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_52#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_52#KD.svl,31,0,0,0,0,0,0,0,0
WaveDrum02_52#SD,17,17,18,17,17,0.9444444444444444,1.0,0.9714285714285714,0.9444444444444444,1.0,0.9714285714285714,1.0,14.236361211151014,0,1,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_52#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_52#SD.svl,0,0,0,0,17,0,0,0,0
WaveDrum02_53#HH,35,35,36,35,35,0.9722222222222222,1.0,0.9859154929577464,0.9722222222222222,1.0,0.9859154929577464,1.0,18.06673145448644,0,1,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_53#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_53#HH.svl,0,0,0,0,0,0,0,0,35
WaveDrum02_53#KD,31,31,31,31,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.552702801550701,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_53#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_53#KD.svl,31,0,0,0,0,0,0,0,0
WaveDrum02_53#SD,18,18,18,18,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.454270597127818,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_53#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_53#SD.svl,0,0,0,0,18,0,0,0,0
WaveDrum02_54#HH,36,36,36,36,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.89392794154697,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_54#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_54#HH.svl,0,0,0,0,0,0,0,0,36
WaveDrum02_54#KD,31,31,31,31,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.583936800526697,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_54#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_54#KD.svl,31,0,0,0,0,0,0,0,0
WaveDrum02_54#SD,17,17,18,17,15,0.9444444444444444,1.0,0.9714285714285714,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.8823529411764706,17.42430305455518,2,3,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_54#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_54#SD.svl,0,0,0,2,15,0,0,0,0
WaveDrum02_55#HH,34,34,33,33,33,1.0,0.9705882352941176,0.9850746268656716,1.0,0.9705882352941176,0.9850746268656716,1.0,11.337868480725641,1,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_55#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_55#HH.svl,0,0,0,0,0,0,0,0,33
WaveDrum02_55#KD,13,13,13,12,5,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4166666666666667,16.06953892668166,8,8,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_55#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_55#KD.svl,5,7,0,0,0,0,0,0,0
WaveDrum02_55#SD,10,10,10,10,8,1.0,1.0,1.0,0.8,0.8,0.8000000000000002,0.8,11.478458049886823,2,2,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_55#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_55#SD.svl,0,0,0,0,8,2,0,0,0
WaveDrum02_56#HH,26,26,28,25,25,0.8928571428571429,0.9615384615384616,0.9259259259259259,0.8928571428571429,0.9615384615384616,0.9259259259259259,1.0,13.19092970521543,1,3,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_56#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_56#HH.svl,0,0,0,0,0,0,0,0,25
WaveDrum02_56#KD,13,13,13,12,5,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4166666666666667,16.06953892668166,8,8,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_56#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_56#KD.svl,5,7,0,0,0,0,0,0,0
WaveDrum02_56#SD,10,10,10,10,8,1.0,1.0,1.0,0.8,0.8,0.8000000000000002,0.8,11.478458049886823,2,2,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_56#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_56#SD.svl,0,0,0,0,8,2,0,0,0
WaveDrum02_57#HH,28,28,28,28,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.52413346290897,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_57#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_57#HH.svl,0,0,0,0,0,0,0,0,28
WaveDrum02_57#KD,18,18,17,17,12,1.0,0.9444444444444444,0.9714285714285714,0.7058823529411765,0.6666666666666666,0.6857142857142857,0.7058823529411765,13.226623982926403,6,5,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_57#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_57#KD.svl,12,5,0,0,0,0,0,0,0
WaveDrum02_57#SD,14,14,12,12,12,1.0,0.8571428571428571,0.923076923076923,1.0,0.8571428571428571,0.923076923076923,1.0,10.211640211640033,2,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_57#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_57#SD.svl,0,0,0,0,12,0,0,0,0
WaveDrum02_58#HH,28,28,28,28,22,1.0,1.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,13.907515387107248,6,6,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_58#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_58#HH.svl,0,0,0,0,0,0,0,6,22
WaveDrum02_58#KD,18,18,17,17,17,1.0,0.9444444444444444,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,14.95264772575696,1,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_58#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_58#KD.svl,17,0,0,0,0,0,0,0,0
WaveDrum02_58#SD,14,14,10,10,1,1.0,0.7142857142857143,0.8333333333333333,0.1,0.07142857142857142,0.08333333333333333,0.1,9.922902494331055,13,9,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_58#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_58#SD.svl,0,0,0,9,1,0,0,0,0
WaveDrum02_59#HH,56,56,51,50,50,0.9803921568627451,0.8928571428571429,0.9345794392523364,0.9803921568627451,0.8928571428571429,0.9345794392523364,1.0,10.05442176870741,6,1,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_59#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_59#HH.svl,0,0,0,0,0,0,0,0,50
WaveDrum02_59#KD,18,18,17,17,17,1.0,0.9444444444444444,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,15.063358676803862,1,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_59#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_59#KD.svl,17,0,0,0,0,0,0,0,0
WaveDrum02_59#SD,9,9,9,9,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.914084152179289,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_59#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_59#SD.svl,0,0,0,0,9,0,0,0,0
WaveDrum02_60#HH,59,59,47,47,47,1.0,0.7966101694915254,0.8867924528301886,1.0,0.7966101694915254,0.8867924528301886,1.0,11.751338833405674,12,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_60#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_60#HH.svl,0,0,0,0,0,0,0,0,47
WaveDrum02_60#KD,18,18,18,18,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.142605190223993,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_60#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_60#KD.svl,18,0,0,0,0,0,0,0,0
WaveDrum02_60#SD,9,9,9,9,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.583774250440865,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_60#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_60#SD.svl,0,0,0,0,9,0,0,0,0
